image,face_idx,le_x,le_y,re_x,re_y,nose_x,nose_y,mouth_l_x,mouth_l_y,mouth_r_x,mouth_r_y
lfw-deepfunneled/lfw-deepfunneled/Jim_Paxson/Jim_Paxson_0001.jpg,0,108.333,112.667,144.167,112.667,132,135,116,159,142,158
lfw-deepfunneled/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0059.jpg,0,106.5,113.667,145.833,112.167,122,135,111,160,144,160
lfw-deepfunneled/lfw-deepfunneled/Pervez_Musharraf/Pervez_Musharraf_0003.jpg,0,104.167,112.833,145.5,113,128,135,108,159,143,158
lfw-deepfunneled/lfw-deepfunneled/Dennis_Kozlowski/Dennis_Kozlowski_0001.jpg,0,104.5,112.5,146.333,108.5,119,137,112,160,146,158
lfw-deepfunneled/lfw-deepfunneled/Rachel_Hunter/Rachel_Hunter_0001.jpg,0,102.333,113.833,145.333,112.833,129,135,107,159,142,159
lfw-deepfunneled/lfw-deepfunneled/Rachel_Hunter/Rachel_Hunter_0001.jpg,1,65.6667,112.333,100.5,113,80,133,71,151,92,151
lfw-deepfunneled/lfw-deepfunneled/Kara_Lynn_Joyce/Kara_Lynn_Joyce_0001.jpg,0,109,111,150.667,113.5,116,138,112,157,160,159
lfw-deepfunneled/lfw-deepfunneled/Kim_Clijsters/Kim_Clijsters_0014.jpg,0,99.1667,114.833,146,112.5,122,132,99,157,150,155
lfw-deepfunneled/lfw-deepfunneled/Tom_Ridge/Tom_Ridge_0004.jpg,0,104.833,112.833,147.167,111.5,116,132,106,160,141,159
lfw-deepfunneled/lfw-deepfunneled/Javier_Solana/Javier_Solana_0005.jpg,0,104.5,113.667,145.5,112.667,124,135,108,158,143,158
lfw-deepfunneled/lfw-deepfunneled/GL_Peiris/GL_Peiris_0002.jpg,0,103.833,111.833,148.667,111.5,134,132,110,158,145,158
lfw-deepfunneled/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0004.jpg,0,106.5,110.833,146.167,109.833,128,140,109,157,143,156
lfw-deepfunneled/lfw-deepfunneled/Faye_Dunaway/Faye_Dunaway_0003.jpg,0,105.333,116.167,146.667,115.667,117,136,104,158,149,158
lfw-deepfunneled/lfw-deepfunneled/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0011.jpg,0,102.5,115.833,145,115.667,123,128,103,157,146,157
lfw-deepfunneled/lfw-deepfunneled/Khader_Rashid_Rahim/Khader_Rashid_Rahim_0001.jpg,0,107.667,113.833,142.333,110.833,119,133,112,161,144,158
lfw-deepfunneled/lfw-deepfunneled/Ralph_Friedgen/Ralph_Friedgen_0001.jpg,0,102,111.333,145.5,113.333,123,137,108,163,139,165
lfw-deepfunneled/lfw-deepfunneled/John_Ashcroft/John_Ashcroft_0023.jpg,0,105,112.5,146.833,111.167,123,135,109,160,142,160
lfw-deepfunneled/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0015.jpg,0,103.5,111.167,141.333,110,123,139,107,157,138,154
lfw-deepfunneled/lfw-deepfunneled/Zhong_Nanshan/Zhong_Nanshan_0001.jpg,0,106.667,114.333,144.333,116,129,131,109,162,142,164
lfw-deepfunneled/lfw-deepfunneled/Jackie_Chan/Jackie_Chan_0010.jpg,0,101.5,113.667,144.667,111.667,123,140,106,157,148,156
lfw-deepfunneled/lfw-deepfunneled/Richard_Parsons/Richard_Parsons_0001.jpg,0,104.333,117.5,141.167,114.5,122,133,108,160,143,158
lfw-deepfunneled/lfw-deepfunneled/Salma_Hayek/Salma_Hayek_0004.jpg,0,103.333,118.333,144.333,116.833,114,133,107,165,142,164
lfw-deepfunneled/lfw-deepfunneled/Hugh_Grant/Hugh_Grant_0008.jpg,0,175.833,130.833,217.833,130.833,195,146,175,170,221,170
lfw-deepfunneled/lfw-deepfunneled/Hugh_Grant/Hugh_Grant_0008.jpg,1,122.167,111.333,155.667,113.667,156,137,113,156,153,158
lfw-deepfunneled/lfw-deepfunneled/Binyamin_Ben-Eliezer/Binyamin_Ben-Eliezer_0006.jpg,0,104.833,118.667,140.667,115.833,119,135,108,161,142,158
lfw-deepfunneled/lfw-deepfunneled/Dan_Duquette/Dan_Duquette_0001.jpg,0,105.5,112.333,143.833,112.833,130,129,110,160,144,159
lfw-deepfunneled/lfw-deepfunneled/Christoph_Daum/Christoph_Daum_0001.jpg,0,103.833,116.667,147.5,113.167,121,131,106,170,146,167
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0004.jpg,0,102,113.5,144.333,112.333,130,137,103,158,144,155
lfw-deepfunneled/lfw-deepfunneled/Peter_Camejo/Peter_Camejo_0001.jpg,0,101.667,56.5,141.333,56.8333,119,75,100,88,135,88
lfw-deepfunneled/lfw-deepfunneled/Peter_Camejo/Peter_Camejo_0001.jpg,1,106.833,115.333,141.5,115.167,127,137,110,157,145,157
lfw-deepfunneled/lfw-deepfunneled/Lindsay_Davenport/Lindsay_Davenport_0015.jpg,0,105,112.667,147.333,110.833,129,138,113,154,148,154
lfw-deepfunneled/lfw-deepfunneled/Jim_Edmonds/Jim_Edmonds_0002.jpg,0,106.167,112.167,145.333,111.5,125,136,110,158,148,157
lfw-deepfunneled/lfw-deepfunneled/Hans_Blix/Hans_Blix_0029.jpg,0,101.833,115.667,143.333,113.333,125,130,109,160,142,157
lfw-deepfunneled/lfw-deepfunneled/Marsha_Thomason/Marsha_Thomason_0001.jpg,0,104,116,146.833,115.333,119,134,107,161,146,159
lfw-deepfunneled/lfw-deepfunneled/TA_McLendon/TA_McLendon_0001.jpg,0,99.8333,117.5,148.5,116,120,133,96,160,152,159
lfw-deepfunneled/lfw-deepfunneled/Mary_Frances_Seiter/Mary_Frances_Seiter_0001.jpg,0,98.8333,114.167,146.833,113,126,143,100,152,137,151
lfw-deepfunneled/lfw-deepfunneled/Mark_Dacey/Mark_Dacey_0001.jpg,0,105.5,112,142.167,111.167,125,138,110,157,144,155
lfw-deepfunneled/lfw-deepfunneled/Steve_Peace/Steve_Peace_0001.jpg,0,106.667,113.5,148.333,111.667,123,133,110,159,145,157
lfw-deepfunneled/lfw-deepfunneled/Bill_Frist/Bill_Frist_0001.jpg,0,105.833,112.5,144.5,111.833,120,134,111,158,143,158
lfw-deepfunneled/lfw-deepfunneled/Benazir_Bhutto/Benazir_Bhutto_0002.jpg,0,107.667,115.5,141.333,113.667,118,135,111,157,139,155
lfw-deepfunneled/lfw-deepfunneled/Antwun_Echols/Antwun_Echols_0001.jpg,0,66.8333,192.5,88,195.833,75,204,70,214,84,216
lfw-deepfunneled/lfw-deepfunneled/Antwun_Echols/Antwun_Echols_0001.jpg,1,98.6667,117,142,118.167,129,133,101,155,140,156
lfw-deepfunneled/lfw-deepfunneled/Jeff_Van_Gundy/Jeff_Van_Gundy_0001.jpg,0,105.167,113,142,112,126,133,115,166,139,165
lfw-deepfunneled/lfw-deepfunneled/Prince_Harry/Prince_Harry_0002.jpg,0,104.5,113,144.667,112.833,124,145,100,152,150,152
lfw-deepfunneled/lfw-deepfunneled/Paul_Hogan/Paul_Hogan_0002.jpg,0,102.167,113.833,141.833,113.333,133,133,108,162,144,160
lfw-deepfunneled/lfw-deepfunneled/Pat_DAmuro/Pat_DAmuro_0001.jpg,0,102.333,114.333,143.333,113.5,127,135,110,160,141,159
lfw-deepfunneled/lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0008.jpg,0,103,114,145.833,112.833,128,139,108,158,146,156
lfw-deepfunneled/lfw-deepfunneled/Jennifer_Capriati/Jennifer_Capriati_0035.jpg,0,103.167,111.333,145.333,111.333,124,142,105,159,144,160
lfw-deepfunneled/lfw-deepfunneled/Kathleen_Glynn/Kathleen_Glynn_0002.jpg,0,101.667,114.333,147.833,113.167,126,140,104,158,147,158
lfw-deepfunneled/lfw-deepfunneled/Sheila_Copps/Sheila_Copps_0004.jpg,0,106.5,153.667,143.333,153.667,120,182,111,194,145,195
lfw-deepfunneled/lfw-deepfunneled/Sheila_Copps/Sheila_Copps_0004.jpg,1,104.167,115.167,148,114.833,123,133,102,154,151,153
lfw-deepfunneled/lfw-deepfunneled/Colin_Montgomerie/Colin_Montgomerie_0001.jpg,0,105.667,113.333,144.833,115,121,141,105,152,151,154
lfw-deepfunneled/lfw-deepfunneled/Serena_Williams/Serena_Williams_0022.jpg,0,100.333,113.667,145.833,112.833,127,138,100,161,146,159
lfw-deepfunneled/lfw-deepfunneled/Jesse_Ventura/Jesse_Ventura_0002.jpg,0,107,112,153.333,111.333,119,138,110,155,152,153
lfw-deepfunneled/lfw-deepfunneled/Osama_bin_Laden/Osama_bin_Laden_0002.jpg,0,104.833,115.167,147.167,114.333,123,139,110,162,144,162
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0137.jpg,0,106.833,111,144.833,110.833,124,141,113,165,141,166
lfw-deepfunneled/lfw-deepfunneled/Mike_Bair/Mike_Bair_0001.jpg,0,101.667,114,145,112.5,135,137,113,169,147,167
lfw-deepfunneled/lfw-deepfunneled/Natalia_Dmitrieva/Natalia_Dmitrieva_0001.jpg,0,100.833,115.833,144.667,115.167,122,135,97,159,149,157
lfw-deepfunneled/lfw-deepfunneled/Lucy_Liu/Lucy_Liu_0002.jpg,0,105.333,119,154.333,117.167,114,150,109,175,160,175
lfw-deepfunneled/lfw-deepfunneled/Al_Leiter/Al_Leiter_0001.jpg,0,105.333,112.5,146.333,112.5,117,136,109,156,141,160
lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0112.jpg,0,105.333,112.5,145.5,112.5,121,132,107,161,143,162
lfw-deepfunneled/lfw-deepfunneled/Fernando_Sanz/Fernando_Sanz_0001.jpg,0,110.667,113,144.333,112.333,124,138,118,156,147,156
lfw-deepfunneled/lfw-deepfunneled/Tyron_Garner/Tyron_Garner_0001.jpg,0,106.167,114.667,149.833,114,133,134,110,158,151,157
lfw-deepfunneled/lfw-deepfunneled/Jean_Carnahan/Jean_Carnahan_0001.jpg,0,105.833,114.667,147.333,113.833,123,134,113,160,140,162
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0145.jpg,0,117,113.333,142.833,112.833,111,135,119,157,150,156
lfw-deepfunneled/lfw-deepfunneled/Robin_McGraw/Robin_McGraw_0001.jpg,0,97.6667,109.167,146.833,107.333,122,135,101,156,144,156
lfw-deepfunneled/lfw-deepfunneled/Milo_Djukanovic/Milo_Djukanovic_0003.jpg,0,103,114,139.5,115.833,119,137,106,158,132,159
lfw-deepfunneled/lfw-deepfunneled/Hosni_Mubarak/Hosni_Mubarak_0007.jpg,0,105.167,115.667,150,114.167,128,141,109,155,148,153
lfw-deepfunneled/lfw-deepfunneled/Jeb_Bush/Jeb_Bush_0003.jpg,0,110.5,116.5,144.833,113.5,123,131,118,162,147,160
lfw-deepfunneled/lfw-deepfunneled/Richard_Daley/Richard_Daley_0001.jpg,0,103,114.5,145,113.667,123,128,108,160,135,160
lfw-deepfunneled/lfw-deepfunneled/Joanne_Duquette/Joanne_Duquette_0001.jpg,0,107.667,112.667,143.167,112.5,121,137,113,157,149,156
lfw-deepfunneled/lfw-deepfunneled/Mitchell_Daniels/Mitchell_Daniels_0003.jpg,0,106.333,113.667,146.167,112.167,119,130,107,162,140,161
lfw-deepfunneled/lfw-deepfunneled/David_Nalbandian/David_Nalbandian_0002.jpg,0,104.333,120.5,145,116.333,118,125,103,159,142,156
lfw-deepfunneled/lfw-deepfunneled/Chung_Mong-joon/Chung_Mong-joon_0002.jpg,0,103.333,115.5,139.833,117,112,139,107,162,138,163
lfw-deepfunneled/lfw-deepfunneled/Mariah_Carey/Mariah_Carey_0003.jpg,0,98.8333,117.167,141.667,115.833,129,130,108,167,143,165
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0029.jpg,0,102.333,113.5,141.833,113.5,130,127,110,163,143,161
lfw-deepfunneled/lfw-deepfunneled/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,0,111.5,65,154.833,69.6667,140,91,101,113,153,115
lfw-deepfunneled/lfw-deepfunneled/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,1,108.667,115.5,143.5,114.167,125,127,113,159,142,158
lfw-deepfunneled/lfw-deepfunneled/Tom_Cruise/Tom_Cruise_0008.jpg,0,104.333,112,148.333,111.5,117,136,106,161,154,161
lfw-deepfunneled/lfw-deepfunneled/Hans_Blix/Hans_Blix_0006.jpg,0,103.333,112.833,144.5,112,122,134,109,159,143,157
lfw-deepfunneled/lfw-deepfunneled/Paul_Shanley/Paul_Shanley_0001.jpg,0,108.5,114.333,145.167,115.167,118,132,112,160,140,160
lfw-deepfunneled/lfw-deepfunneled/Raul_Cubas/Raul_Cubas_0001.jpg,0,105.5,111.5,144.833,111.833,128,135,108,159,141,160
lfw-deepfunneled/lfw-deepfunneled/Reese_Witherspoon/Reese_Witherspoon_0004.jpg,0,100.667,112.167,146.167,112.333,129,136,106,159,143,158
lfw-deepfunneled/lfw-deepfunneled/Desmon_Farmer/Desmon_Farmer_0001.jpg,0,104.833,113.5,140,113.833,126,130,103,155,142,156
lfw-deepfunneled/lfw-deepfunneled/Alejandro_Toledo/Alejandro_Toledo_0011.jpg,0,107.667,112.333,145.333,111.5,131,138,111,161,142,158
lfw-deepfunneled/lfw-deepfunneled/Mark_Rosenbaum/Mark_Rosenbaum_0001.jpg,0,107,112.833,147.833,112.667,123,141,108,163,145,162
lfw-deepfunneled/lfw-deepfunneled/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0011.jpg,0,103.167,116.167,145.833,116.5,122,135,107,159,143,160
lfw-deepfunneled/lfw-deepfunneled/Jeremy_Wotherspoon/Jeremy_Wotherspoon_0001.jpg,0,108.167,112.333,146.833,113.833,119,137,110,166,140,168
lfw-deepfunneled/lfw-deepfunneled/Garry_Witherall/Garry_Witherall_0001.jpg,0,100.833,113,145.167,111.333,127,133,107,165,143,164
lfw-deepfunneled/lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0012.jpg,0,102.167,110,145,110.833,123,137,99,155,149,155
lfw-deepfunneled/lfw-deepfunneled/Michael_Jackson/Michael_Jackson_0010.jpg,0,104.333,114.5,148,113.833,124,131,108,158,144,158
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0037.jpg,0,117.333,114.167,151.667,116.333,147,138,115,157,147,159
lfw-deepfunneled/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0038.jpg,0,114,120.833,144,113,124,136,124,157,153,149
lfw-deepfunneled/lfw-deepfunneled/James_Gandolfini/James_Gandolfini_0002.jpg,0,191.833,85,220.333,80,210,96,198,113,219,109
lfw-deepfunneled/lfw-deepfunneled/James_Gandolfini/James_Gandolfini_0002.jpg,1,104.333,113.167,141.5,111.667,124,138,111,157,139,155
lfw-deepfunneled/lfw-deepfunneled/Jane_Rooney/Jane_Rooney_0001.jpg,0,105.5,114.5,147.167,114.333,121,134,105,158,150,159
lfw-deepfunneled/lfw-deepfunneled/Sam_Bith/Sam_Bith_0001.jpg,0,106.667,116.167,146,112.667,129,140,111,158,143,156
lfw-deepfunneled/lfw-deepfunneled/Joaquin_Sanchez/Joaquin_Sanchez_0001.jpg,0,110.333,114.5,141.5,116.167,108,131,111,158,142,160
lfw-deepfunneled/lfw-deepfunneled/Bashar_Assad/Bashar_Assad_0004.jpg,0,112.667,113.333,152,109.667,142,145,116,160,147,155
lfw-deepfunneled/lfw-deepfunneled/Martha_Stewart/Martha_Stewart_0004.jpg,0,102.167,111.333,146.333,110.5,128,140,108,158,145,156
lfw-deepfunneled/lfw-deepfunneled/Hamid_Karzai/Hamid_Karzai_0019.jpg,0,191.333,38.1667,221.333,37.1667,205,55,196,71,221,70
lfw-deepfunneled/lfw-deepfunneled/Hamid_Karzai/Hamid_Karzai_0019.jpg,1,101.667,106.333,144.333,105.667,131,128,101,145,143,143
lfw-deepfunneled/lfw-deepfunneled/Richard_Myers/Richard_Myers_0006.jpg,0,109.667,117.5,145.5,116,125,132,110,156,145,156
lfw-deepfunneled/lfw-deepfunneled/Richard_Langille/Richard_Langille_0001.jpg,0,103,115.5,143,113.833,128,133,109,162,144,160
lfw-deepfunneled/lfw-deepfunneled/Mark_Foley/Mark_Foley_0001.jpg,0,111.667,116.167,150.667,116.333,110,132,104,165,140,167
lfw-deepfunneled/lfw-deepfunneled/Leland_Chapman/Leland_Chapman_0002.jpg,0,103.333,114.667,147.833,114,124,134,107,158,143,158
lfw-deepfunneled/lfw-deepfunneled/Alan_Dreher/Alan_Dreher_0001.jpg,0,103,113.333,143,112.5,131,131,107,161,142,160
lfw-deepfunneled/lfw-deepfunneled/Norm_Coleman/Norm_Coleman_0002.jpg,0,105.833,113.333,143,111.5,133,136,107,160,142,158
lfw-deepfunneled/lfw-deepfunneled/Jon_Gruden/Jon_Gruden_0001.jpg,0,101.5,112.5,146.5,111.5,126,141,104,157,147,155
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0047.jpg,0,114.833,112.5,148.5,111.333,143,135,115,158,144,158
lfw-deepfunneled/lfw-deepfunneled/Yasar_Yakis/Yasar_Yakis_0004.jpg,0,100.5,111,144.833,108.167,127,139,111,157,140,156
lfw-deepfunneled/lfw-deepfunneled/Nestor_Kirchner/Nestor_Kirchner_0012.jpg,0,101.333,115.167,146.5,114.333,122,141,105,157,147,157
lfw-deepfunneled/lfw-deepfunneled/Gene_Robinson/Gene_Robinson_0001.jpg,0,107.167,116.5,147.667,116.167,120,133,105,156,146,156
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0052.jpg,0,106,115.167,145,113.167,121,127,107,159,143,159
lfw-deepfunneled/lfw-deepfunneled/Nastassia_Kinski/Nastassia_Kinski_0001.jpg,0,103.5,115.833,148.167,114.833,120,137,104,158,150,157
lfw-deepfunneled/lfw-deepfunneled/Jerry_Regier/Jerry_Regier_0001.jpg,0,41,83.1667,67.8333,76,52,93,52,119,73,113
lfw-deepfunneled/lfw-deepfunneled/Jerry_Regier/Jerry_Regier_0001.jpg,1,109,111.667,144.5,110.833,114,135,114,160,145,159
lfw-deepfunneled/lfw-deepfunneled/Jerry_Regier/Jerry_Regier_0001.jpg,2,144,111.333,198.833,94.6667,192,138,157,164,202,146
lfw-deepfunneled/lfw-deepfunneled/Ralph_Lauren/Ralph_Lauren_0002.jpg,0,103.333,113.5,144.5,112.333,130,130,105,159,146,156
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0267.jpg,0,106,114.167,142.5,113.333,131,131,114,163,143,161
lfw-deepfunneled/lfw-deepfunneled/Yao_Ming/Yao_Ming_0005.jpg,0,104.333,114.667,146.5,113.833,128,133,108,158,143,158
lfw-deepfunneled/lfw-deepfunneled/Leonid_Kuchma/Leonid_Kuchma_0002.jpg,0,104,112.667,144,111.5,126,139,106,158,142,157
lfw-deepfunneled/lfw-deepfunneled/Cynthia_Nixon/Cynthia_Nixon_0001.jpg,0,103.833,111,145,112.167,117,137,107,156,143,157
lfw-deepfunneled/lfw-deepfunneled/Earl_Fritts/Earl_Fritts_0001.jpg,0,100.333,112.667,146.833,111.833,131,133,105,159,146,158
lfw-deepfunneled/lfw-deepfunneled/Otto_Reich/Otto_Reich_0001.jpg,0,104.667,116.667,145.167,112.167,118,126,108,161,144,157
lfw-deepfunneled/lfw-deepfunneled/Carlos_Manuel_Pruneda/Carlos_Manuel_Pruneda_0001.jpg,0,104.167,112.833,147.667,112.667,120,142,102,152,156,151
lfw-deepfunneled/lfw-deepfunneled/Jeremy_Greenstock/Jeremy_Greenstock_0013.jpg,0,103.833,114,141.333,112.833,127,137,107,151,143,150
lfw-deepfunneled/lfw-deepfunneled/Frank_Shea/Frank_Shea_0001.jpg,0,107,111.333,148,110.333,119,138,110,158,143,158
lfw-deepfunneled/lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0023.jpg,0,86.6667,74.1667,131.5,72.1667,112,95,87,117,131,112
lfw-deepfunneled/lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0023.jpg,1,105.167,113.5,141.333,112.833,128,139,108,158,139,158
lfw-deepfunneled/lfw-deepfunneled/Mariah_Carey/Mariah_Carey_0005.jpg,0,123,60.1667,172.5,60.8333,154,86,131,114,168,114
lfw-deepfunneled/lfw-deepfunneled/Mariah_Carey/Mariah_Carey_0005.jpg,1,103.5,116.333,144.5,114.5,122,134,110,162,144,162
lfw-deepfunneled/lfw-deepfunneled/Tommy_Thompson/Tommy_Thompson_0004.jpg,0,101.333,110.833,144,110.5,123,140,106,154,146,155
lfw-deepfunneled/lfw-deepfunneled/Arye_Mekel/Arye_Mekel_0001.jpg,0,105.5,113.333,144.667,112.5,121,134,110,159,140,159
lfw-deepfunneled/lfw-deepfunneled/Kwon_Yang-sook/Kwon_Yang-sook_0001.jpg,0,51.6667,209,73.5,207.167,64,222,57,234,76,232
lfw-deepfunneled/lfw-deepfunneled/Kwon_Yang-sook/Kwon_Yang-sook_0001.jpg,1,111.667,193,134.667,192.167,123,210,116,221,135,220
lfw-deepfunneled/lfw-deepfunneled/Kwon_Yang-sook/Kwon_Yang-sook_0001.jpg,2,104.833,117.833,145.833,115.833,129,143,105,158,146,155
lfw-deepfunneled/lfw-deepfunneled/David_Chase/David_Chase_0001.jpg,0,106,114,146.167,111.833,122,139,116,159,147,157
lfw-deepfunneled/lfw-deepfunneled/Gwen_Stefani/Gwen_Stefani_0001.jpg,0,102.667,114.833,147,115,120,141,104,156,145,155
lfw-deepfunneled/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0014.jpg,0,102.667,114.167,146.167,113,118,133,105,157,146,156
lfw-deepfunneled/lfw-deepfunneled/Hipolito_Mejia/Hipolito_Mejia_0003.jpg,0,103.5,112.667,144.667,112,128,130,110,158,142,159
lfw-deepfunneled/lfw-deepfunneled/Mike_Helton/Mike_Helton_0002.jpg,0,98.3333,185.5,120.833,189,106,203,99,210,116,213
lfw-deepfunneled/lfw-deepfunneled/Mike_Helton/Mike_Helton_0002.jpg,1,105,111.833,147.333,111.5,126,128,109,159,145,159
lfw-deepfunneled/lfw-deepfunneled/Naomi_Watts/Naomi_Watts_0017.jpg,0,106.167,112.167,149.5,111.167,125,142,110,154,150,153
lfw-deepfunneled/lfw-deepfunneled/Chris_Andrews/Chris_Andrews_0001.jpg,0,106.5,113.833,147.833,111.833,125,133,111,155,146,153
lfw-deepfunneled/lfw-deepfunneled/Alejandro_Avila/Alejandro_Avila_0001.jpg,0,101.167,113.833,144.5,112.833,122,131,106,158,144,156
lfw-deepfunneled/lfw-deepfunneled/Shannon_OBrien/Shannon_OBrien_0001.jpg,0,107.333,116.833,151.667,115.667,123,130,106,158,148,158
lfw-deepfunneled/lfw-deepfunneled/Uday_Hussein/Uday_Hussein_0001.jpg,0,102,118.5,144.5,117,127,134,104,161,146,158
lfw-deepfunneled/lfw-deepfunneled/Paula_Radcliffe/Paula_Radcliffe_0005.jpg,0,103,114.167,146.333,113,126,143,102,154,148,153
lfw-deepfunneled/lfw-deepfunneled/Jimmy_Gurule/Jimmy_Gurule_0001.jpg,0,105.333,115.667,145,114.167,121,134,110,160,141,159
lfw-deepfunneled/lfw-deepfunneled/George_P_Bush/George_P_Bush_0001.jpg,0,107.167,116.667,137.667,114.833,111,126,105,158,130,159
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0031.jpg,0,107.167,117.833,144.5,116.667,123,138,110,155,146,154
lfw-deepfunneled/lfw-deepfunneled/Steve-O/Steve-O_0001.jpg,0,39.5,80,50.8333,78.1667,49,86,43,95,51,94
lfw-deepfunneled/lfw-deepfunneled/Steve-O/Steve-O_0001.jpg,1,105.667,110.667,145.167,108.5,127,124,114,152,137,150
lfw-deepfunneled/lfw-deepfunneled/Einars_Repse/Einars_Repse_0001.jpg,0,102.833,113.333,149.833,111.833,120,132,108,160,144,162
lfw-deepfunneled/lfw-deepfunneled/George_Papandreou/George_Papandreou_0004.jpg,0,101,113.5,140.833,112.167,130,136,106,159,143,158
lfw-deepfunneled/lfw-deepfunneled/Andy_Roddick/Andy_Roddick_0007.jpg,0,102.833,113.667,145.333,112.5,127,128,106,160,146,157
lfw-deepfunneled/lfw-deepfunneled/Stan_Heath/Stan_Heath_0001.jpg,0,105.333,114.667,149.833,111.833,123,133,108,157,146,155
lfw-deepfunneled/lfw-deepfunneled/Carl_Pope/Carl_Pope_0001.jpg,0,104.833,116.5,149,113.833,118,125,106,169,142,168
lfw-deepfunneled/lfw-deepfunneled/Yashwant_Sinha/Yashwant_Sinha_0004.jpg,0,104.167,114.833,147.667,113,118,128,103,158,147,157
lfw-deepfunneled/lfw-deepfunneled/Iain_Duncan_Smith/Iain_Duncan_Smith_0001.jpg,0,101.667,115,145.833,113.5,127,133,105,159,147,157
lfw-deepfunneled/lfw-deepfunneled/Mukesh_Ambani/Mukesh_Ambani_0003.jpg,0,107,114.167,146.167,112.833,124,135,110,157,141,158
lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0067.jpg,0,102,113.333,144.5,112,131,136,104,157,146,156
lfw-deepfunneled/lfw-deepfunneled/Lionel_Hampton/Lionel_Hampton_0001.jpg,0,102.833,114.833,147.167,114.667,124,139,101,159,151,159
lfw-deepfunneled/lfw-deepfunneled/Sabah_Al-Ahmad_Al-Jaber_Al-Sabah/Sabah_Al-Ahmad_Al-Jaber_Al-Sabah_0001.jpg,0,105.5,115,144.333,114.167,125,136,110,158,141,157
lfw-deepfunneled/lfw-deepfunneled/Emily_Mortimer/Emily_Mortimer_0001.jpg,0,103.167,114.333,147.667,111.333,122,138,109,157,150,155
lfw-deepfunneled/lfw-deepfunneled/John_Snow/John_Snow_0011.jpg,0,104.5,112.167,147.167,111.833,126,135,110,158,142,157
lfw-deepfunneled/lfw-deepfunneled/Iveta_Benesova/Iveta_Benesova_0001.jpg,0,101.167,113.667,143.167,112.5,130,135,110,158,141,157
lfw-deepfunneled/lfw-deepfunneled/Heizo_Takenaka/Heizo_Takenaka_0004.jpg,0,104,111,146.667,110.833,128,133,110,159,145,158
lfw-deepfunneled/lfw-deepfunneled/Mel_Brooks/Mel_Brooks_0001.jpg,0,105,113.167,146.667,113.333,122,138,104,155,152,155
lfw-deepfunneled/lfw-deepfunneled/Alejandro_Toledo/Alejandro_Toledo_0021.jpg,0,102.5,112.833,144.833,111.333,131,145,94,157,145,155
lfw-deepfunneled/lfw-deepfunneled/Alejandro_Toledo/Alejandro_Toledo_0021.jpg,1,157.167,136.167,192.833,136.833,173,159,160,183,189,184
lfw-deepfunneled/lfw-deepfunneled/Michelle_Bachelet/Michelle_Bachelet_0001.jpg,0,105,113.833,147.167,114.833,128,131,110,161,144,160
lfw-deepfunneled/lfw-deepfunneled/Julio_Iglesias_Jr/Julio_Iglesias_Jr_0002.jpg,0,102.5,115.5,144.667,114.667,133,134,104,160,147,157
lfw-deepfunneled/lfw-deepfunneled/Biljana_Plavsic/Biljana_Plavsic_0001.jpg,0,106.5,113,142.333,110.5,132,136,112,160,142,157
lfw-deepfunneled/lfw-deepfunneled/Reggie_Miller/Reggie_Miller_0001.jpg,0,106.333,110.833,144.333,110.333,124,135,108,154,147,154
lfw-deepfunneled/lfw-deepfunneled/Jacky_Cheung/Jacky_Cheung_0001.jpg,0,103.167,114.333,147,112,130,147,107,164,140,163
lfw-deepfunneled/lfw-deepfunneled/Joy_Bryant/Joy_Bryant_0001.jpg,0,122.667,211.667,143.333,211,135,222,127,236,142,235
